pre,rec,spe,f1,geo,iba,sup
0.5647840531561462,0.425,0.6579634464751958,0.4850213980028531,0.5288047510678759,0.27312000388577196,400.0
0.5228215767634855,0.6579634464751958,0.425,0.5826589595375722,0.5288047510678759,0.28614892561814453,383.0
0.5442583463127374,0.5442583463127374,0.5442583463127374,0.5442583463127374,0.5442583463127374,0.5442583463127374,0.5442583463127374
0.5389527458492975,0.5389527458492975,0.5389527458492975,0.5389527458492975,0.5389527458492975,0.5389527458492975,0.5389527458492975
0.5440107006258983,0.5440107006258983,0.5440107006258983,0.5440107006258983,0.5440107006258983,0.5440107006258983,0.5440107006258983
0.5327802563269878,0.5327802563269878,0.5327802563269878,0.5327802563269878,0.5327802563269878,0.5327802563269878,0.5327802563269878
0.5288047510678759,0.5288047510678759,0.5288047510678759,0.5288047510678759,0.5288047510678759,0.5288047510678759,0.5288047510678759
0.2794930269042888,0.2794930269042888,0.2794930269042888,0.2794930269042888,0.2794930269042888,0.2794930269042888,0.2794930269042888
783.0,783.0,783.0,783.0,783.0,783.0,783.0
